process_type,case_id,activity,event_time,employee_id
invoice-approval,INV-0156,請求書受領,2024-08-10 22:08:00,SYSTEM
invoice-approval,INV-0156,検証割当,2024-08-11 04:28:03,EMP-015
invoice-approval,INV-0156,検証完了,2024-08-11 13:12:01,EMP-015
invoice-approval,INV-0156,承認,2024-08-12 10:35:40,EMP-016
invoice-approval,INV-0156,支払予定登録,2024-08-12 16:01:20,EMP-015
invoice-approval,INV-0156,支払実行,2024-09-03 16:01:20,SYSTEM
invoice-approval,INV-0157,請求書受領,2024-09-25 07:15:00,SYSTEM
invoice-approval,INV-0157,検証割当,2024-09-25 08:45:05,EMP-015
invoice-approval,INV-0157,検証完了,2024-09-25 21:37:34,EMP-015
invoice-approval,INV-0157,承認,2024-09-27 18:17:18,EMP-016
invoice-approval,INV-0157,支払予定登録,2024-09-27 20:49:33,EMP-015
invoice-approval,INV-0157,支払実行,2024-10-23 20:49:33,SYSTEM
invoice-approval,INV-0158,請求書受領,2024-08-04 11:22:00,SYSTEM
invoice-approval,INV-0158,検証割当,2024-08-04 13:42:00,EMP-015
invoice-approval,INV-0158,検証完了,2024-08-04 20:31:24,EMP-015
invoice-approval,INV-0158,承認,2024-08-06 10:23:21,EMP-016
invoice-approval,INV-0158,支払予定登録,2024-08-06 13:24:17,EMP-015
invoice-approval,INV-0158,支払実行,2024-08-22 13:24:17,SYSTEM
invoice-approval,INV-0159,請求書受領,2024-08-14 19:09:00,SYSTEM
invoice-approval,INV-0159,検証割当,2024-08-14 23:13:59,EMP-015
invoice-approval,INV-0159,検証完了,2024-08-15 14:10:20,EMP-015
invoice-approval,INV-0159,承認,2024-08-17 00:19:40,EMP-016
invoice-approval,INV-0159,支払予定登録,2024-08-17 03:15:50,EMP-015
invoice-approval,INV-0159,支払実行,2024-09-14 03:15:50,SYSTEM
invoice-approval,INV-0160,請求書受領,2024-02-13 03:47:00,SYSTEM
invoice-approval,INV-0160,検証割当,2024-02-13 05:09:54,EMP-015
invoice-approval,INV-0160,検証完了,2024-02-13 20:27:00,EMP-015
invoice-approval,INV-0160,承認,2024-02-15 14:40:31,EMP-016
invoice-approval,INV-0160,支払予定登録,2024-02-15 21:35:46,EMP-015
invoice-approval,INV-0160,支払実行,2024-02-20 21:35:46,SYSTEM
invoice-approval,INV-0161,請求書受領,2024-12-21 03:19:00,SYSTEM
invoice-approval,INV-0161,検証割当,2024-12-21 07:28:01,EMP-015
invoice-approval,INV-0161,検証完了,2024-12-21 09:47:08,EMP-015
invoice-approval,INV-0161,承認,2024-12-22 13:27:28,EMP-016
invoice-approval,INV-0161,支払予定登録,2024-12-22 16:40:50,EMP-015
invoice-approval,INV-0161,支払実行,2025-01-12 16:40:50,SYSTEM
invoice-approval,INV-0162,請求書受領,2024-05-12 17:30:00,SYSTEM
invoice-approval,INV-0162,検証割当,2024-05-12 22:51:40,EMP-015
invoice-approval,INV-0162,検証完了,2024-05-13 14:45:12,EMP-015
invoice-approval,INV-0162,承認,2024-05-15 00:09:25,EMP-016
invoice-approval,INV-0162,支払予定登録,2024-05-15 04:24:59,EMP-015
invoice-approval,INV-0162,支払実行,2024-06-10 04:24:59,SYSTEM
invoice-approval,INV-0163,請求書受領,2024-01-23 08:10:00,SYSTEM
invoice-approval,INV-0163,検証割当,2024-01-23 09:35:14,EMP-015
invoice-approval,INV-0163,検証完了,2024-01-23 14:23:49,EMP-015
invoice-approval,INV-0163,承認,2024-01-24 06:20:00,EMP-016
invoice-approval,INV-0163,支払予定登録,2024-01-24 11:07:23,EMP-015
invoice-approval,INV-0163,支払実行,2024-01-29 11:07:23,SYSTEM
invoice-approval,INV-0164,請求書受領,2024-07-17 21:17:00,SYSTEM
invoice-approval,INV-0164,検証割当,2024-07-18 02:55:27,EMP-015
invoice-approval,INV-0164,検証完了,2024-07-18 17:42:15,EMP-015
invoice-approval,INV-0164,承認,2024-07-19 02:27:05,EMP-016
invoice-approval,INV-0164,支払予定登録,2024-07-19 06:12:23,EMP-015
invoice-approval,INV-0164,支払実行,2024-08-13 06:12:23,SYSTEM
invoice-approval,INV-0165,請求書受領,2024-04-28 12:32:00,SYSTEM
invoice-approval,INV-0165,検証割当,2024-04-28 20:22:10,EMP-015
invoice-approval,INV-0165,検証完了,2024-04-28 23:45:50,EMP-015
invoice-approval,INV-0165,承認,2024-04-30 17:54:07,EMP-016
invoice-approval,INV-0165,支払予定登録,2024-04-30 23:05:29,EMP-015
invoice-approval,INV-0165,支払実行,2024-05-10 23:05:29,SYSTEM
invoice-approval,INV-0166,請求書受領,2024-09-13 14:35:00,SYSTEM
invoice-approval,INV-0166,検証割当,2024-09-13 22:04:04,EMP-015
invoice-approval,INV-0166,検証完了,2024-09-14 00:22:07,EMP-015
invoice-approval,INV-0166,承認,2024-09-15 03:39:46,EMP-016
invoice-approval,INV-0166,支払予定登録,2024-09-15 07:39:51,EMP-015
invoice-approval,INV-0166,支払実行,2024-10-02 07:39:51,SYSTEM
invoice-approval,INV-0167,請求書受領,2024-03-21 00:22:00,SYSTEM
invoice-approval,INV-0167,検証割当,2024-03-21 06:09:24,EMP-015
invoice-approval,INV-0167,検証完了,2024-03-21 13:07:55,EMP-015
invoice-approval,INV-0167,承認,2024-03-23 12:57:21,EMP-016
invoice-approval,INV-0167,支払予定登録,2024-03-23 20:49:38,EMP-015
invoice-approval,INV-0167,支払実行,2024-04-05 20:49:38,SYSTEM
invoice-approval,INV-0168,請求書受領,2024-02-01 20:16:00,SYSTEM
invoice-approval,INV-0168,検証割当,2024-02-02 03:25:02,EMP-015
invoice-approval,INV-0168,検証完了,2024-02-02 17:52:58,EMP-015
invoice-approval,INV-0168,承認,2024-02-02 23:10:46,EMP-016
invoice-approval,INV-0168,支払予定登録,2024-02-03 04:30:33,EMP-015
invoice-approval,INV-0168,支払実行,2024-02-16 04:30:33,SYSTEM
invoice-approval,INV-0169,請求書受領,2024-03-18 10:57:00,SYSTEM
invoice-approval,INV-0169,検証割当,2024-03-18 14:41:59,EMP-015
invoice-approval,INV-0169,検証完了,2024-03-18 18:37:17,EMP-015
invoice-approval,INV-0169,承認,2024-03-19 21:31:59,EMP-016
invoice-approval,INV-0169,支払予定登録,2024-03-20 03:36:04,EMP-015
invoice-approval,INV-0169,支払実行,2024-04-14 03:36:04,SYSTEM
invoice-approval,INV-0170,請求書受領,2024-04-26 13:15:00,SYSTEM
invoice-approval,INV-0170,検証割当,2024-04-26 18:15:37,EMP-015
invoice-approval,INV-0170,検証完了,2024-04-27 02:13:50,EMP-015
invoice-approval,INV-0170,承認,2024-04-28 08:52:01,EMP-016
invoice-approval,INV-0170,支払予定登録,2024-04-28 13:33:43,EMP-015
invoice-approval,INV-0170,支払実行,2024-05-07 13:33:43,SYSTEM
invoice-approval,INV-0171,請求書受領,2024-11-30 04:37:00,SYSTEM
invoice-approval,INV-0171,検証割当,2024-11-30 09:24:22,EMP-015
invoice-approval,INV-0171,検証完了,2024-11-30 22:36:27,EMP-015
invoice-approval,INV-0171,承認,2024-12-01 16:12:12,EMP-016
invoice-approval,INV-0171,支払予定登録,2024-12-01 22:26:03,EMP-015
invoice-approval,INV-0171,支払実行,2024-12-22 22:26:03,SYSTEM
invoice-approval,INV-0172,請求書受領,2024-03-10 13:58:00,SYSTEM
invoice-approval,INV-0172,検証割当,2024-03-10 21:47:49,EMP-015
invoice-approval,INV-0172,検証完了,2024-03-11 01:49:45,EMP-015
invoice-approval,INV-0172,承認,2024-03-12 22:10:55,EMP-016
invoice-approval,INV-0172,支払予定登録,2024-03-13 02:05:13,EMP-015
invoice-approval,INV-0172,支払実行,2024-04-04 02:05:13,SYSTEM
invoice-approval,INV-0173,請求書受領,2024-03-01 05:20:00,SYSTEM
invoice-approval,INV-0173,検証割当,2024-03-01 12:12:35,EMP-015
invoice-approval,INV-0173,エラー検出,2024-03-01 16:14:50,EMP-015
invoice-approval,INV-0173,ベンダー問合せ,2024-03-02 02:37:15,EMP-015
invoice-approval,INV-0173,修正受領,2024-03-06 02:37:15,SYSTEM
invoice-approval,INV-0173,検証完了,2024-03-06 02:37:15,EMP-015
invoice-approval,INV-0173,承認,2024-03-08 00:54:49,EMP-016
invoice-approval,INV-0173,支払予定登録,2024-03-08 04:44:01,EMP-015
invoice-approval,INV-0173,支払実行,2024-04-05 04:44:01,SYSTEM
invoice-approval,INV-0174,請求書受領,2024-11-22 23:17:00,SYSTEM
invoice-approval,INV-0174,検証割当,2024-11-23 01:20:49,EMP-015
invoice-approval,INV-0174,エラー検出,2024-11-23 05:58:41,EMP-015
invoice-approval,INV-0174,ベンダー問合せ,2024-11-23 10:30:07,EMP-015
invoice-approval,INV-0174,修正受領,2024-11-28 10:30:07,SYSTEM
invoice-approval,INV-0174,検証完了,2024-11-28 10:30:07,EMP-015
invoice-approval,INV-0174,承認,2024-11-29 17:38:51,EMP-016
invoice-approval,INV-0174,支払予定登録,2024-11-29 23:16:52,EMP-015
invoice-approval,INV-0174,支払実行,2024-12-23 23:16:52,SYSTEM
invoice-approval,INV-0175,請求書受領,2024-11-01 07:14:00,SYSTEM
invoice-approval,INV-0175,検証割当,2024-11-01 13:02:41,EMP-015
invoice-approval,INV-0175,検証完了,2024-11-01 20:04:28,EMP-015
invoice-approval,INV-0175,承認,2024-11-02 21:02:42,EMP-016
invoice-approval,INV-0175,支払予定登録,2024-11-03 02:03:32,EMP-015
invoice-approval,INV-0175,支払実行,2024-11-27 02:03:32,SYSTEM
invoice-approval,INV-0176,請求書受領,2024-12-30 20:23:00,SYSTEM
invoice-approval,INV-0176,検証割当,2024-12-30 22:40:16,EMP-015
invoice-approval,INV-0176,検証完了,2024-12-31 06:05:44,EMP-015
invoice-approval,INV-0176,承認,2024-12-31 17:18:07,EMP-016
invoice-approval,INV-0176,支払予定登録,2024-12-31 20:39:35,EMP-015
invoice-approval,INV-0176,支払実行,2025-01-18 20:39:35,SYSTEM
invoice-approval,INV-0177,請求書受領,2024-01-08 08:26:00,SYSTEM
invoice-approval,INV-0177,検証割当,2024-01-08 10:59:28,EMP-015
invoice-approval,INV-0177,検証完了,2024-01-08 22:23:23,EMP-015
invoice-approval,INV-0177,承認,2024-01-09 11:23:26,EMP-016
invoice-approval,INV-0177,支払予定登録,2024-01-09 14:27:11,EMP-015
invoice-approval,INV-0177,支払実行,2024-01-28 14:27:11,SYSTEM
invoice-approval,INV-0178,請求書受領,2024-11-11 15:44:00,SYSTEM
invoice-approval,INV-0178,検証割当,2024-11-11 19:00:27,EMP-015
invoice-approval,INV-0178,検証完了,2024-11-12 03:24:47,EMP-015
invoice-approval,INV-0178,承認,2024-11-13 01:13:38,EMP-016
invoice-approval,INV-0178,支払予定登録,2024-11-13 03:28:41,EMP-015
invoice-approval,INV-0178,支払実行,2024-12-11 03:28:41,SYSTEM
invoice-approval,INV-0179,請求書受領,2024-07-13 23:20:00,SYSTEM
invoice-approval,INV-0179,検証割当,2024-07-14 03:05:32,EMP-015
invoice-approval,INV-0179,検証完了,2024-07-14 18:14:25,EMP-015
invoice-approval,INV-0179,承認,2024-07-15 21:49:52,EMP-016
invoice-approval,INV-0179,支払予定登録,2024-07-16 03:40:46,EMP-015
invoice-approval,INV-0179,支払実行,2024-08-12 03:40:46,SYSTEM
invoice-approval,INV-0180,請求書受領,2024-01-20 16:06:00,SYSTEM
invoice-approval,INV-0180,検証割当,2024-01-20 20:15:40,EMP-015
invoice-approval,INV-0180,エラー検出,2024-01-21 09:50:21,EMP-015
invoice-approval,INV-0180,ベンダー問合せ,2024-01-22 09:45:22,EMP-015
invoice-approval,INV-0180,修正受領,2024-01-27 09:45:22,SYSTEM
invoice-approval,INV-0180,検証完了,2024-01-27 09:45:22,EMP-015
invoice-approval,INV-0180,承認,2024-01-28 13:25:20,EMP-016
invoice-approval,INV-0180,支払予定登録,2024-01-28 21:19:31,EMP-015
invoice-approval,INV-0180,支払実行,2024-02-03 21:19:31,SYSTEM
invoice-approval,INV-0181,請求書受領,2024-07-17 16:48:00,SYSTEM
invoice-approval,INV-0181,検証割当,2024-07-17 22:12:52,EMP-015
invoice-approval,INV-0181,検証完了,2024-07-18 00:54:16,EMP-015
invoice-approval,INV-0181,承認,2024-07-18 22:25:06,EMP-016
invoice-approval,INV-0181,支払予定登録,2024-07-19 02:14:44,EMP-015
invoice-approval,INV-0181,支払実行,2024-08-02 02:14:44,SYSTEM
invoice-approval,INV-0182,請求書受領,2024-03-26 13:18:00,SYSTEM
invoice-approval,INV-0182,検証割当,2024-03-26 18:35:30,EMP-015
invoice-approval,INV-0182,検証完了,2024-03-26 21:21:20,EMP-015
invoice-approval,INV-0182,承認,2024-03-27 07:36:50,EMP-016
invoice-approval,INV-0182,支払予定登録,2024-03-27 14:35:36,EMP-015
invoice-approval,INV-0182,支払実行,2024-04-15 14:35:36,SYSTEM
invoice-approval,INV-0183,請求書受領,2024-09-13 03:11:00,SYSTEM
invoice-approval,INV-0183,検証割当,2024-09-13 09:38:04,EMP-015
invoice-approval,INV-0183,検証完了,2024-09-14 00:45:51,EMP-015
invoice-approval,INV-0183,承認,2024-09-14 10:43:03,EMP-016
invoice-approval,INV-0183,支払予定登録,2024-09-14 15:11:56,EMP-015
invoice-approval,INV-0183,支払実行,2024-10-03 15:11:56,SYSTEM
invoice-approval,INV-0184,請求書受領,2024-04-01 14:37:00,SYSTEM
invoice-approval,INV-0184,検証割当,2024-04-01 21:53:34,EMP-015
invoice-approval,INV-0184,検証完了,2024-04-02 12:26:02,EMP-015
invoice-approval,INV-0184,承認,2024-04-02 20:24:07,EMP-016
invoice-approval,INV-0184,支払予定登録,2024-04-03 00:20:47,EMP-015
invoice-approval,INV-0184,支払実行,2024-04-28 00:20:47,SYSTEM
invoice-approval,INV-0185,請求書受領,2024-12-30 05:45:00,SYSTEM
invoice-approval,INV-0185,検証割当,2024-12-30 11:52:58,EMP-015
invoice-approval,INV-0185,検証完了,2024-12-30 15:09:34,EMP-015
invoice-approval,INV-0185,承認,2024-12-31 23:03:31,EMP-016
invoice-approval,INV-0185,支払予定登録,2025-01-01 01:34:13,EMP-015
invoice-approval,INV-0185,支払実行,2025-01-28 01:34:13,SYSTEM
invoice-approval,INV-0186,請求書受領,2024-09-18 19:10:00,SYSTEM
invoice-approval,INV-0186,検証割当,2024-09-18 22:49:02,EMP-015
invoice-approval,INV-0186,検証完了,2024-09-19 06:08:45,EMP-015
invoice-approval,INV-0186,承認,2024-09-21 02:17:06,EMP-016
invoice-approval,INV-0186,支払予定登録,2024-09-21 07:40:40,EMP-015
invoice-approval,INV-0186,支払実行,2024-10-17 07:40:40,SYSTEM
invoice-approval,INV-0187,請求書受領,2024-03-17 05:55:00,SYSTEM
invoice-approval,INV-0187,検証割当,2024-03-17 07:55:44,EMP-015
invoice-approval,INV-0187,エラー検出,2024-03-17 20:41:49,EMP-015
invoice-approval,INV-0187,ベンダー問合せ,2024-03-18 06:51:30,EMP-015
invoice-approval,INV-0187,修正受領,2024-03-22 06:51:30,SYSTEM
invoice-approval,INV-0187,検証完了,2024-03-22 06:51:30,EMP-015
invoice-approval,INV-0187,承認,2024-03-22 23:33:52,EMP-016
invoice-approval,INV-0187,支払予定登録,2024-03-23 02:38:55,EMP-015
invoice-approval,INV-0187,支払実行,2024-04-01 02:38:55,SYSTEM
invoice-approval,INV-0188,請求書受領,2024-01-02 19:48:00,SYSTEM
invoice-approval,INV-0188,検証割当,2024-01-02 22:34:18,EMP-015
invoice-approval,INV-0188,検証完了,2024-01-03 06:59:33,EMP-015
invoice-approval,INV-0188,承認,2024-01-04 10:54:24,EMP-016
invoice-approval,INV-0188,支払予定登録,2024-01-04 12:56:28,EMP-015
invoice-approval,INV-0188,支払実行,2024-01-24 12:56:28,SYSTEM
invoice-approval,INV-0189,請求書受領,2024-04-21 18:42:00,SYSTEM
invoice-approval,INV-0189,検証割当,2024-04-21 23:01:47,EMP-015
invoice-approval,INV-0189,エラー検出,2024-04-22 06:46:19,EMP-015
invoice-approval,INV-0189,ベンダー問合せ,2024-04-22 22:46:26,EMP-015
invoice-approval,INV-0189,修正受領,2024-04-24 22:46:26,SYSTEM
invoice-approval,INV-0189,検証完了,2024-04-24 22:46:26,EMP-015
invoice-approval,INV-0189,承認,2024-04-26 17:35:22,EMP-016
invoice-approval,INV-0189,支払予定登録,2024-04-26 21:15:29,EMP-015
invoice-approval,INV-0189,支払実行,2024-05-21 21:15:29,SYSTEM
invoice-approval,INV-0190,請求書受領,2024-04-16 01:11:00,SYSTEM
invoice-approval,INV-0190,検証割当,2024-04-16 03:13:16,EMP-015
invoice-approval,INV-0190,エラー検出,2024-04-16 14:22:01,EMP-015
invoice-approval,INV-0190,ベンダー問合せ,2024-04-17 11:26:36,EMP-015
invoice-approval,INV-0190,修正受領,2024-04-22 11:26:36,SYSTEM
invoice-approval,INV-0190,検証完了,2024-04-22 11:26:36,EMP-015
invoice-approval,INV-0190,承認,2024-04-24 04:18:58,EMP-016
invoice-approval,INV-0190,支払予定登録,2024-04-24 08:06:24,EMP-015
invoice-approval,INV-0190,支払実行,2024-05-01 08:06:24,SYSTEM
invoice-approval,INV-0191,請求書受領,2024-02-25 13:11:00,SYSTEM
invoice-approval,INV-0191,検証割当,2024-02-25 15:18:45,EMP-015
invoice-approval,INV-0191,検証完了,2024-02-25 21:17:38,EMP-015
invoice-approval,INV-0191,承認,2024-02-27 08:05:14,EMP-016
invoice-approval,INV-0191,支払予定登録,2024-02-27 13:31:15,EMP-015
invoice-approval,INV-0191,支払実行,2024-03-20 13:31:15,SYSTEM
invoice-approval,INV-0192,請求書受領,2024-08-21 23:37:00,SYSTEM
invoice-approval,INV-0192,検証割当,2024-08-22 03:08:16,EMP-015
invoice-approval,INV-0192,検証完了,2024-08-22 05:38:23,EMP-015
invoice-approval,INV-0192,承認,2024-08-22 23:50:38,EMP-016
invoice-approval,INV-0192,支払予定登録,2024-08-23 07:13:44,EMP-015
invoice-approval,INV-0192,支払実行,2024-08-30 07:13:44,SYSTEM
invoice-approval,INV-0193,請求書受領,2024-08-06 17:04:00,SYSTEM
invoice-approval,INV-0193,検証割当,2024-08-06 20:06:59,EMP-015
invoice-approval,INV-0193,検証完了,2024-08-07 00:00:00,EMP-015
invoice-approval,INV-0193,承認,2024-08-07 16:04:28,EMP-016
invoice-approval,INV-0193,支払予定登録,2024-08-07 21:14:12,EMP-015
invoice-approval,INV-0193,支払実行,2024-08-28 21:14:12,SYSTEM
invoice-approval,INV-0194,請求書受領,2024-12-22 06:39:00,SYSTEM
invoice-approval,INV-0194,検証割当,2024-12-22 08:03:26,EMP-015
invoice-approval,INV-0194,検証完了,2024-12-22 18:03:23,EMP-015
invoice-approval,INV-0194,承認,2024-12-23 21:19:48,EMP-016
invoice-approval,INV-0194,支払予定登録,2024-12-23 23:51:21,EMP-015
invoice-approval,INV-0194,支払実行,2025-01-20 23:51:21,SYSTEM
invoice-approval,INV-0195,請求書受領,2024-11-05 22:18:00,SYSTEM
invoice-approval,INV-0195,検証割当,2024-11-06 02:17:21,EMP-015
invoice-approval,INV-0195,検証完了,2024-11-06 16:09:30,EMP-015
invoice-approval,INV-0195,承認,2024-11-07 21:27:53,EMP-016
invoice-approval,INV-0195,支払予定登録,2024-11-08 03:12:15,EMP-015
invoice-approval,INV-0195,支払実行,2024-11-17 03:12:15,SYSTEM
invoice-approval,INV-0196,請求書受領,2024-10-15 15:33:00,SYSTEM
invoice-approval,INV-0196,検証割当,2024-10-15 21:39:15,EMP-015
invoice-approval,INV-0196,検証完了,2024-10-16 06:37:21,EMP-015
invoice-approval,INV-0196,承認,2024-10-18 01:30:13,EMP-016
invoice-approval,INV-0196,支払予定登録,2024-10-18 04:54:00,EMP-015
invoice-approval,INV-0196,支払実行,2024-11-01 04:54:00,SYSTEM
invoice-approval,INV-0197,請求書受領,2024-01-01 03:01:00,SYSTEM
invoice-approval,INV-0197,検証割当,2024-01-01 07:16:15,EMP-015
invoice-approval,INV-0197,検証完了,2024-01-01 20:25:30,EMP-015
invoice-approval,INV-0197,承認,2024-01-02 09:32:51,EMP-016
invoice-approval,INV-0197,支払予定登録,2024-01-02 15:14:22,EMP-015
invoice-approval,INV-0197,支払実行,2024-01-20 15:14:22,SYSTEM
invoice-approval,INV-0198,請求書受領,2024-01-24 10:22:00,SYSTEM
invoice-approval,INV-0198,検証割当,2024-01-24 15:17:22,EMP-015
invoice-approval,INV-0198,エラー検出,2024-01-25 02:12:52,EMP-015
invoice-approval,INV-0198,ベンダー問合せ,2024-01-25 10:14:18,EMP-015
invoice-approval,INV-0198,修正受領,2024-01-28 10:14:18,SYSTEM
invoice-approval,INV-0198,検証完了,2024-01-28 10:14:18,EMP-015
invoice-approval,INV-0198,承認,2024-01-29 01:25:57,EMP-016
invoice-approval,INV-0198,支払予定登録,2024-01-29 03:50:23,EMP-015
invoice-approval,INV-0198,支払実行,2024-02-12 03:50:23,SYSTEM
invoice-approval,INV-0199,請求書受領,2024-10-08 10:49:00,SYSTEM
invoice-approval,INV-0199,検証割当,2024-10-08 11:51:34,EMP-015
invoice-approval,INV-0199,検証完了,2024-10-08 23:27:40,EMP-015
invoice-approval,INV-0199,承認,2024-10-10 11:20:05,EMP-016
invoice-approval,INV-0199,支払予定登録,2024-10-10 17:01:50,EMP-015
invoice-approval,INV-0199,支払実行,2024-10-15 17:01:50,SYSTEM
invoice-approval,INV-0200,請求書受領,2024-03-30 06:21:00,SYSTEM
invoice-approval,INV-0200,検証割当,2024-03-30 13:11:12,EMP-015
